warning_feature,warning_state,context_feature,context_state,effect_type,research_period,direction,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BEAR,1039,1019,283,736,12,8,27.77232580961727,1.2735530418933632,1.914784488575147,0.7873189166491706,1.4921375224529714,112,157
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BULL,1082,1055,272,783,20,7,25.781990521327014,1.3653955126527684,1.8886281820117765,0.8955232882426021,1.394750719569175,112,159
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BEAR,91,89,21,68,0,2,23.59550561797753,0.7831025433061015,1.3831517282286723,0.4613044441953539,1.04139064073348,60,70
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BULL,88,85,21,64,1,2,24.705882352941178,0.852446498046654,1.4414060356412552,0.5874286593844769,1.0466280566958404,51,66
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BEAR,88,88,18,70,0,0,20.454545454545453,0.9284806300828169,1.8352778403828645,0.5168511481383633,1.5196506503689025,62,67
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BULL,93,91,21,70,1,1,23.076923076923077,0.9579450996319483,1.7310943901985258,0.5723846424797389,1.4506059493206007,64,66
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BEAR,898,882,242,640,6,10,27.43764172335601,1.0095006574269565,1.606405108630633,0.6472219315966541,1.2401452835092686,112,152
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BULL,885,872,280,592,2,11,32.11009174311926,0.9575486466545766,1.5032883206996723,0.6543161214032286,1.0799574101303024,112,155
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BEAR,835,822,229,593,10,3,27.85888077858881,1.2255809376395221,1.9101360234084,0.7642857142857095,1.4884843608568739,112,153
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BULL,865,842,215,627,19,4,25.534441805225654,1.291447596304453,1.860969131341419,0.8223429014740189,1.3641947371823848,112,154
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BEAR,323,314,88,226,1,8,28.02547770700637,1.0377903115845002,1.5007300453075265,0.6361584239688034,1.0874167596905147,104,125
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BULL,223,215,52,163,0,8,24.186046511627907,0.8880283033802888,1.5446045404901367,0.5710820578746933,1.2331154684095915,96,108
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BEAR,284,277,72,205,2,5,25.9927797833935,1.3184144758000205,1.8754178132874106,0.869610903953643,1.4309416673020563,103,111
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BULL,330,324,80,244,2,4,24.691358024691358,1.4269622221323992,1.8844137335510667,0.9720532050884065,1.4329812945474978,106,120
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,OTHER,RESCUE_CONTEXT,DISCOVERY,BEAR,178,178,79,99,0,0,44.38202247191011,1.6283270046711305,1.1139498800094407,1.0499301643461838,0.8481708637809708,93,90
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,OTHER,RESCUE_CONTEXT,DISCOVERY,BULL,239,234,114,120,0,5,48.717948717948715,1.2658325069436878,1.0310671421511797,0.9220974056862606,0.6902314091619056,97,111
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,OTHER,RESCUE_CONTEXT,VALIDATION,BEAR,214,210,84,126,2,2,40.0,1.6641348174812802,1.4374315071133914,1.1663109211966658,0.9947509813218471,94,108
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,OTHER,RESCUE_CONTEXT,VALIDATION,BULL,262,258,84,174,2,2,32.55813953488372,1.700571508523639,1.3855039404175074,1.168569849641722,1.0360815036677447,102,121
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,POSITIVE_CANDIDATE,ESCALATION_CONTEXT,DISCOVERY,BEAR,79,75,26,49,1,3,34.666666666666664,1.248581839608212,1.285861708936127,0.8263327314124276,0.8365281398558567,52,53
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,POSITIVE_CANDIDATE,ESCALATION_CONTEXT,DISCOVERY,BULL,22,22,9,13,0,0,40.90909090909091,1.3485358233807703,1.488470420143001,1.0024585849533068,1.1435567878380983,22,19
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,POSITIVE_CANDIDATE,ESCALATION_CONTEXT,VALIDATION,BEAR,50,46,15,31,2,2,32.608695652173914,2.220154953847779,1.4359820300650694,1.8570942115457498,0.9874865435047102,35,34
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,POSITIVE_CANDIDATE,ESCALATION_CONTEXT,VALIDATION,BULL,60,59,21,38,1,0,35.59322033898305,1.9020619509182204,1.415456002464407,1.4131191071900275,1.1023933822565655,46,40
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,ESCALATION_CONTEXT,DISCOVERY,BEAR,31,30,9,21,1,0,30.0,1.548792424531876,1.35566403898234,1.150040117678515,1.0916374561842799,29,21
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,ESCALATION_CONTEXT,DISCOVERY,BULL,53,53,27,26,0,0,50.943396226415096,1.401586199341976,1.0806430507197455,1.148758952034337,0.9220827857935876,41,39
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,ESCALATION_CONTEXT,VALIDATION,BEAR,56,55,22,33,1,0,40.0,2.0600485756057028,1.3054166640395195,1.5994711876893275,0.9722351533075191,42,36
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,ESCALATION_CONTEXT,VALIDATION,BULL,64,63,20,43,0,1,31.746031746031747,1.787415458698666,1.3460582269566777,1.1903893452691725,1.0007473589870541,50,51
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BEAR,159,157,71,86,0,2,45.22292993630573,1.353055445041346,0.9823685372883737,0.9871668716687189,0.734149054505008,85,93
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BULL,143,140,64,76,0,3,45.714285714285715,1.2228264168901677,1.0206997694920963,0.9159881569207946,0.7533341023434111,79,85
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,VALIDATION,BEAR,138,135,56,79,0,3,41.48148148148148,1.6185332928901723,1.2587492768978663,1.2341911505671792,0.9000173980350092,77,90
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,VALIDATION,BULL,183,180,62,118,2,1,34.44444444444444,1.620848723087402,1.2148304719418677,1.1680855276183002,0.9130192361304728,94,103
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BEAR,28,27,10,17,0,1,37.03703703703704,0.796917118079018,0.9598590531524136,0.7664061537483071,0.6912572938145947,23,26
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BULL,73,71,43,28,0,2,60.563380281690144,1.0797732330289678,0.9603014099422653,0.8538732394366187,0.5166744950681045,49,50
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,VALIDATION,BEAR,42,41,19,22,0,1,46.34146341463415,1.3315279742613366,1.226208428854306,0.9269230540414543,0.591796412560709,32,37
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,VALIDATION,BULL,37,36,19,17,0,1,52.77777777777778,1.1986985334273705,0.7536871941354304,0.9517453113528584,0.6146529678316551,28,31
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,DISCOVERY,BEAR,69,68,24,44,1,0,35.294117647058826,2.17265648959969,1.6633491150349564,1.6174239502172758,1.2151748666271556,37,49
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,DISCOVERY,BULL,44,44,16,28,0,0,36.36363636363637,1.7770113246422214,1.3762023069507991,1.5601729145454668,0.8890754887507349,34,34
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,VALIDATION,BEAR,84,80,24,56,4,0,30.0,2.2363193963757504,1.8357296404968186,1.7902789134939316,1.4340892913404941,50,57
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,VALIDATION,BULL,102,101,24,77,1,0,23.762376237623762,2.1441793159458755,1.9385195096948888,1.59332841456959,1.553061386320996,54,65
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,PD,ESCALATION_CONTEXT,DISCOVERY,BEAR,75,74,33,41,0,1,44.5945945945946,1.3927577213091944,1.1604614851412436,0.9862021155265391,0.8651999467569393,54,55
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,PD,ESCALATION_CONTEXT,DISCOVERY,BULL,62,61,23,38,0,1,37.704918032786885,1.1868435118480125,1.1389941033916893,0.8019472442999618,0.8567823531909944,50,46
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,PD,ESCALATION_CONTEXT,VALIDATION,BEAR,57,55,23,32,1,1,41.81818181818182,1.6355634658169471,1.2183364582995935,1.0022427810485048,0.7062046812631402,46,43
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,nearest_ahead_level,PD,ESCALATION_CONTEXT,VALIDATION,BULL,76,76,23,53,0,0,30.263157894736842,1.8296158943167569,1.2207037593358983,1.2247023894569584,1.0432917129718584,57,54
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,DISCOVERY,BEAR,55,54,26,28,1,0,48.148148148148145,1.6584331799097598,1.3920734472041165,1.0426174712348155,1.0700626576613212,40,42
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,DISCOVERY,BULL,44,44,18,26,0,0,40.90909090909091,1.6260537878709238,1.2545215093929487,1.0856676185402954,0.8534040102057218,36,37
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,VALIDATION,BEAR,36,34,10,24,2,0,29.41176470588235,2.185015379754728,1.7678218854526524,1.8884468076846783,1.29659043514805,31,31
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,VALIDATION,BULL,53,51,22,29,2,0,43.13725490196079,2.1608129700071173,1.362314281544229,1.5863199161048613,1.1143062544931617,43,39
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,FRIDAY,ESCALATION_CONTEXT,DISCOVERY,BEAR,51,49,18,31,1,1,36.734693877551024,1.4631561858461746,1.1961696693668162,0.9941129160572838,0.8496528857113183,38,25
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,FRIDAY,ESCALATION_CONTEXT,DISCOVERY,BULL,53,53,27,26,0,0,50.943396226415096,1.1878929872442312,1.4446220940680132,0.9133751021519929,0.7938274352696737,45,24
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BEAR,48,48,16,32,0,0,33.333333333333336,1.5140007052305002,1.445339285388893,1.1518875540810014,1.1323323837954606,38,26
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BULL,67,66,18,48,1,0,27.272727272727273,1.7268159255576072,1.3818497736725286,1.284821814467008,1.0830017055144974,48,26
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,MONDAY,RESCUE_CONTEXT,DISCOVERY,BEAR,39,39,16,23,0,0,41.02564102564103,1.4431848914555867,1.2416822816588753,1.1591148577449888,0.8365281398558567,32,19
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,MONDAY,RESCUE_CONTEXT,DISCOVERY,BULL,44,42,22,20,0,2,52.38095238095238,1.1386904640820068,0.8836863547266224,0.9173481987276562,0.5806660149033128,36,23
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION,BEAR,51,49,18,31,1,1,36.734693877551024,2.044704848617005,1.4488133382285522,1.6686452974541626,1.0645315378841314,38,25
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION,BULL,71,71,28,43,0,0,39.436619718309856,1.6618600595569004,1.1997772203372246,1.1261160213558346,0.9361245189138744,55,25
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BEAR,231,227,94,133,1,3,41.409691629955944,1.545063518044356,1.1832192459712025,1.0189771438801798,0.8496528857113183,95,107
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BULL,229,224,109,115,0,5,48.660714285714285,1.2642274610903708,1.0980510883691885,0.9220974056862606,0.737732222934018,91,111
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BEAR,244,236,91,145,4,4,38.559322033898304,1.8292273971768729,1.4369864093621685,1.4398777595322012,0.9947509813218471,98,118
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BULL,290,285,97,188,3,2,34.03508771929825,1.8006417572208429,1.3840636235091976,1.2220159673262554,1.0232552112095097,104,128
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BEAR,180,178,74,104,1,1,41.57303370786517,1.5100743181162701,1.1781740209809595,1.021697165541108,0.8481708637809708,88,90
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BULL,203,201,99,102,0,2,49.25373134328358,1.3146677330404575,1.0498013029296003,1.0060807075732412,0.7346994660216362,88,98
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BEAR,189,185,70,115,2,2,37.83783783783784,1.761888829981075,1.3914813249192164,1.355428899851518,0.94492440604752,90,103
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BULL,219,215,73,142,3,1,33.95348837209303,1.653873478749503,1.3107192012721585,1.1641673243883255,1.0121457489878543,99,109
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_ALIGNED,ESCALATION_CONTEXT,DISCOVERY,BEAR,234,233,33,200,0,1,14.163090128755364,0.8498671039932374,2.037568017022444,0.47876756067842774,1.6083407654724695,100,42
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_ALIGNED,ESCALATION_CONTEXT,DISCOVERY,BULL,478,466,80,386,0,12,17.167381974248926,0.6843764221593925,1.6613581169452116,0.3903857314548608,1.28879030789876,109,99
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_ALIGNED,ESCALATION_CONTEXT,VALIDATION,BEAR,351,346,59,287,2,3,17.052023121387283,0.9249265491710037,2.0391996934826895,0.5356492797337411,1.724873529591036,106,66
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_ALIGNED,ESCALATION_CONTEXT,VALIDATION,BULL,417,405,70,335,9,3,17.28395061728395,0.9759945378954855,2.233999033161637,0.5377049180327824,1.7506631299734658,111,78
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_OPPOSING,RESCUE_CONTEXT,DISCOVERY,BEAR,551,535,96,439,5,11,17.94392523364486,0.7301587382721183,1.683613964582651,0.4840067340067364,1.3092505234479448,112,101
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_OPPOSING,RESCUE_CONTEXT,DISCOVERY,BULL,201,198,37,161,2,1,18.68686868686869,0.8492061056535362,2.136896416121302,0.541040412557629,1.698481887870127,95,43
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_OPPOSING,RESCUE_CONTEXT,VALIDATION,BEAR,335,332,76,256,3,0,22.89156626506024,0.9941330083692111,2.3483851448743747,0.5802772067113204,1.8332513872304452,107,75
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,market_prior_5d_consensus,CONSENSUS_OPPOSING,RESCUE_CONTEXT,VALIDATION,BULL,269,260,40,220,6,3,15.384615384615385,1.2553536599446655,2.066290319302278,0.6896551724138038,1.7308407857426829,98,65
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,OTHER,ESCALATION_CONTEXT,DISCOVERY,BEAR,610,596,93,503,1,13,15.604026845637584,0.7541625105377394,1.8096535089133736,0.43467044547866396,1.4654105216610906,112,145
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,OTHER,ESCALATION_CONTEXT,DISCOVERY,BULL,621,606,105,501,1,14,17.326732673267326,0.7087874562748888,1.7167225126482024,0.4045781208411069,1.3263752989780375,111,148
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,OTHER,ESCALATION_CONTEXT,VALIDATION,BEAR,619,613,116,497,3,3,18.92332789559543,0.9165841646366022,2.10374281229233,0.5230104602092059,1.7189079878665265,111,143
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,OTHER,ESCALATION_CONTEXT,VALIDATION,BULL,658,640,109,531,12,6,17.03125,0.9628377183947047,2.155274287784631,0.5507867627817782,1.6889604554636106,112,151
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,POSITIVE_CANDIDATE,RESCUE_CONTEXT,DISCOVERY,BEAR,241,237,46,191,4,0,19.40928270042194,0.8119273758195891,1.8019121732077317,0.5517570069473706,1.3011353250604258,92,90
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,POSITIVE_CANDIDATE,RESCUE_CONTEXT,DISCOVERY,BULL,92,91,18,73,1,0,19.78021978021978,0.8733023916635818,2.3077739242506334,0.5625559829418527,1.662471699618059,59,40
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,POSITIVE_CANDIDATE,RESCUE_CONTEXT,VALIDATION,BEAR,128,125,35,90,3,0,28.0,1.05624616557848,2.607676013279956,0.6812892936737049,1.9626449547726776,71,60
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,positive_candidate_state,POSITIVE_CANDIDATE,RESCUE_CONTEXT,VALIDATION,BULL,93,89,12,77,4,0,13.48314606741573,1.6617795567932805,2.31165175082695,0.824066865461171,2.0229454460313843,53,49
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,NEGATIVE_CANDIDATE,ESCALATION_CONTEXT,DISCOVERY,BEAR,22,22,1,21,0,0,4.545454545454546,0.7975650889289683,2.062780740266378,0.33238148511205423,1.6240767057362175,19,15
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,NEGATIVE_CANDIDATE,ESCALATION_CONTEXT,DISCOVERY,BULL,60,59,10,49,0,1,16.949152542372882,0.5393462335479675,1.5300107921642991,0.18059325312970992,1.2250372063011774,48,38
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,NEGATIVE_CANDIDATE,ESCALATION_CONTEXT,VALIDATION,BEAR,32,32,2,30,0,0,6.25,0.6307510060527199,1.7289535804798641,0.23455743340338064,1.5306199248444774,27,18
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,NEGATIVE_CANDIDATE,ESCALATION_CONTEXT,VALIDATION,BULL,63,63,9,54,0,0,14.285714285714286,0.47559793643497517,2.0865768904400808,0.3399626041135443,1.4959468789689627,45,35
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,OTHER,RESCUE_CONTEXT,DISCOVERY,BEAR,829,811,138,673,5,13,17.016029593094945,0.7698036152522374,1.8006855221886138,0.4730667339472689,1.4108827493261433,112,153
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,OTHER,RESCUE_CONTEXT,DISCOVERY,BULL,653,638,113,525,2,13,17.711598746081506,0.7475345426751568,1.8171504346948453,0.440819925060619,1.4064507404151627,112,152
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,OTHER,RESCUE_CONTEXT,VALIDATION,BEAR,715,706,149,557,6,3,21.10481586402266,0.9543791257488325,2.210731211095708,0.5549173194081863,1.7751479289940955,111,153
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,OTHER,RESCUE_CONTEXT,VALIDATION,BULL,688,666,112,554,16,6,16.816816816816818,1.1019332085611735,2.1827031251329485,0.5929710173963637,1.7682497799366108,112,156
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,DISCOVERY,BEAR,159,155,29,126,3,1,18.70967741935484,0.8823097281474716,2.0376985167592454,0.5845629965947794,1.6165563796242906,83,84
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,DISCOVERY,BULL,168,165,42,123,1,2,25.454545454545453,0.8413033347194284,1.919316255841947,0.5609483738994416,1.6396513885150275,81,98
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,VALIDATION,BEAR,171,169,43,126,2,0,25.443786982248522,1.0111296953942763,2.505120532477587,0.6459021099468966,2.0093688362919075,84,84
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,VALIDATION,BULL,163,162,24,138,1,0,14.814814814814815,0.9890592632343501,2.327794163495658,0.5862871464375234,1.6808309726156674,84,91
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BEAR,245,237,33,204,1,7,13.924050632911392,0.7949140588290408,1.7095704584002025,0.4626448962886032,1.3684744044602122,97,113
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BULL,183,177,21,156,0,6,11.864406779661017,0.636570927695487,1.8079326666994935,0.38912158002165964,1.394423145413028,91,98
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,VALIDATION,BEAR,241,239,43,196,0,2,17.99163179916318,0.953018884279733,2.0525976732814195,0.5401360993451646,1.5564350891482264,98,114
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,VALIDATION,BULL,259,249,44,205,6,4,17.670682730923694,1.068618511076597,2.1313569245613673,0.6199586694220431,1.7506631299734658,98,116
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,TWO_OF_3_CLEARED,RESCUE_CONTEXT,DISCOVERY,BEAR,231,228,37,191,1,2,16.228070175438596,0.7839813921066151,1.7660920090166152,0.46605876393110274,1.4158135482465817,95,110
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,TWO_OF_3_CLEARED,RESCUE_CONTEXT,DISCOVERY,BULL,213,209,39,170,0,4,18.660287081339714,0.7171709189664093,1.5650970334912182,0.3975014196479179,1.1465336134453743,97,101
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,TWO_OF_3_CLEARED,RESCUE_CONTEXT,VALIDATION,BEAR,182,179,39,140,3,0,21.787709497206706,0.8171593465783061,2.0390438848361723,0.4565544328058622,1.6618022390634324,93,101
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,TWO_OF_3_CLEARED,RESCUE_CONTEXT,VALIDATION,BULL,201,193,30,163,7,1,15.544041450777202,0.9541048198594039,2.194841444860263,0.4641496363006692,1.913806034731445,90,104
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,DISCOVERY,BEAR,98,96,19,77,2,0,19.791666666666668,0.823296625031646,2.2524461059329814,0.5386273188929975,1.7009700423001468,70,54
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,DISCOVERY,BULL,121,118,33,85,1,2,27.966101694915253,0.7156596099644915,1.946432869482989,0.4421768707483,1.737262124002463,72,70
