warning_feature,warning_state,context_feature,context_state,research_period_discovery,parent_favorable_first_pct_discovery,context_effect_pp_discovery,total_n_discovery,binary_n_discovery,favorable_n_discovery,adverse_n_discovery,both_n_discovery,unresolved_n_discovery,favorable_first_pct_discovery,avg_mfe_pct_discovery,avg_mae_pct_discovery,median_mfe_pct_discovery,median_mae_pct_discovery,symbol_n_discovery,trade_date_n_discovery,research_period_validation,parent_favorable_first_pct_validation,context_effect_pp_validation,total_n_validation,binary_n_validation,favorable_n_validation,adverse_n_validation,both_n_validation,unresolved_n_validation,favorable_first_pct_validation,avg_mfe_pct_validation,avg_mae_pct_validation,median_mfe_pct_validation,median_mae_pct_validation,symbol_n_validation,trade_date_n_validation,passes_sample_gate,same_effect_direction,effect_difference_pp,effect_type
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,DISCOVERY,28.78980891719745,2.498534641084756,166,163,51,112,3,0,31.288343558282207,1.0535312125939411,1.6172528055175215,0.7396270740533557,1.2327011843983449,77,94,VALIDATION,26.223175965665234,3.336572462007723,162,159,47,112,3,0,29.559748427672957,1.3737867855794796,1.8680089845050845,0.8677133196424383,1.4052890783844614,87,96,True,True,0.8380378209229669,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C2_BREAK,DISCOVERY,28.78980891719745,-0.5412213465759805,181,177,50,127,1,3,28.24858757062147,1.060531797591271,1.6582270460511266,0.7402639201802395,1.251642646330167,88,98,VALIDATION,26.223175965665234,-1.2231759656652343,166,164,41,123,2,0,25.0,1.2815783746053622,1.8411011624233418,0.7080154947657742,1.4421633697877625,85,98,True,True,-0.6819546190892538,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,FAILED_BREAK,DISCOVERY,28.78980891719745,-9.742189869578404,63,63,12,51,0,0,19.047619047619047,0.6957590895401035,1.5828143806558679,0.40433650905967067,1.475493734006966,48,53,VALIDATION,26.223175965665234,3.8973059620456105,83,83,25,58,0,0,30.120481927710845,1.2671815038420067,1.3693226038604525,0.8572834645669244,1.0811310293845886,52,68,False,False,13.639495831624014,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,NOT_CLEARED,DISCOVERY,28.78980891719745,-0.8402821033173247,1620,1585,443,1142,1,34,27.949526813880126,0.9639157048863138,1.4855020936361636,0.6029496695864873,1.10039804504202,112,157,VALIDATION,26.223175965665234,-0.8862487419455576,1516,1484,376,1108,18,14,25.336927223719677,1.256541787337934,1.8781376104598635,0.7875505220721073,1.441251156810235,112,159,True,True,-0.045966638628232914,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,DISCOVERY,28.78980891719745,-2.1231422505307833,168,165,44,121,0,3,26.666666666666668,0.8553298291343309,1.638831472159693,0.6969835634366934,1.1655480186827727,81,96,VALIDATION,26.223175965665234,-4.585749065080439,178,171,37,134,7,0,21.637426900584796,1.1008795181557582,1.968850765777482,0.6793869341039078,1.6278079681369912,92,98,True,True,-2.4626068145496554,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,NO_C2_LEVEL_BREAK,DISCOVERY,28.78980891719745,0.4712161125999259,1717,1678,491,1187,8,31,29.261025029797377,0.986446270189728,1.5348564035180303,0.6235286103768514,1.1480362537764344,112,158,VALIDATION,26.223175965665234,0.6308910199806981,1710,1672,449,1223,23,15,26.854066985645932,1.3146265744657066,1.890163163947495,0.8294920363711666,1.4198449080789821,112,159,True,True,0.15967490738077217,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,ONE_C2_LEVEL_BREAK,DISCOVERY,28.78980891719745,-0.8601214171974512,520,512,143,369,1,7,27.9296875,0.9663823043737201,1.5622178474901502,0.6002435562088815,1.174767385715592,110,152,VALIDATION,26.223175965665234,-0.5558248363017846,492,487,125,362,4,1,25.66735112936345,1.2281826242248095,1.853803464972815,0.7767927269318464,1.4453472956984714,107,152,True,True,0.3042965808956666,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,relevant_level_cluster_state,MODERATE_CLUSTER,DISCOVERY,28.78980891719745,0.4907666223708951,1421,1390,407,983,4,27,29.280575539568346,0.9280023680225006,1.4636346161888947,0.6167653236585839,1.0998680158380993,112,157,VALIDATION,26.223175965665234,-1.1097115178588801,1337,1322,332,990,8,7,25.113464447806354,1.094954809305735,1.6966694414384604,0.6831780889519384,1.304473327296662,112,159,True,False,-1.6004781402297752,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,relevant_level_cluster_state,TIGHT_CLUSTER,DISCOVERY,28.78980891719745,2.9175081559732803,466,451,143,308,1,14,31.70731707317073,0.7718302860732649,1.2005934982284858,0.5415870684461042,0.9216785221534737,104,139,VALIDATION,26.223175965665234,1.802301741341136,323,314,88,226,0,9,28.02547770700637,0.9088754200688203,1.383253583932932,0.6275018214545999,1.0722610722610688,96,129,True,True,-1.1152064146321443,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,relevant_level_cluster_state,WIDE_CLUSTER,DISCOVERY,28.78980891719745,-3.331560444692361,495,491,125,366,4,0,25.45824847250509,1.3195045523592908,2.1099998997075993,0.8308697681655564,1.613443807625218,101,141,VALIDATION,26.223175965665234,1.2984378671877899,720,694,191,503,26,0,27.521613832853024,1.7926562596704072,2.471483056405104,1.217514930049437,1.93987098016561,107,155,True,False,4.629998311880151,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,AH,DISCOVERY,28.78980891719745,-1.3859627633512979,428,416,114,302,2,10,27.403846153846153,0.9538820672230681,1.581485585733491,0.6021664249393801,1.177170343835929,110,143,VALIDATION,26.223175965665234,-2.6548940273392425,461,454,107,347,4,3,23.568281938325992,1.139454300984601,1.810276396817032,0.7387862796833803,1.3969915802087625,112,147,True,True,-1.2689312639879446,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,NONE_AHEAD,DISCOVERY,28.78980891719745,3.839749624069345,531,521,170,351,6,4,32.629558541266796,1.0581612307570574,1.632494781400785,0.7402639201802395,1.2803676953381504,110,149,VALIDATION,26.223175965665234,2.0651123226230546,564,555,157,398,8,1,28.28828828828829,1.3551558904328336,2.0007062267953963,0.9076241890910552,1.5004233332125294,111,153,True,True,-1.7746373014462904,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,PD,DISCOVERY,28.78980891719745,-1.9335687908151442,641,633,170,463,0,8,26.856240126382307,0.9541994647424943,1.45323240954926,0.5828173598205045,1.10244025157233,112,152,VALIDATION,26.223175965665234,0.22972984595801194,509,499,132,367,7,3,26.452905811623246,1.2327613446448105,1.7410048376373028,0.7651645485321031,1.3609623320748065,110,152,True,False,2.163298636773156,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,PM,DISCOVERY,28.78980891719745,-0.25477707006369243,805,785,224,561,1,19,28.53503184713376,0.9418080251941063,1.550028420769363,0.5890639006274913,1.1397003931717473,109,157,VALIDATION,26.223175965665234,-0.06745820410805692,846,822,215,607,15,9,26.155717761557177,1.3370708845206405,1.9451519600739846,0.838811686897678,1.5195295019196622,112,156,True,True,0.18731886595563552,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,HIGH,DISCOVERY,28.78980891719745,-0.3434194204797265,467,457,130,327,6,4,28.446389496717725,1.0420291786304858,1.8477010716785796,0.6962432306099023,1.4840725832379487,106,135,VALIDATION,26.223175965665234,1.7180005049230012,423,408,114,294,14,1,27.941176470588236,1.3961740785580106,2.189836703802494,0.8623830924329017,1.724873529591036,105,134,True,False,2.0614199254027277,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,LOW,DISCOVERY,28.78980891719745,-0.18568992406244078,449,437,125,312,0,12,28.60411899313501,0.8706242262380391,1.2866207216130654,0.5793346063151374,1.022539857064313,106,127,VALIDATION,26.223175965665234,-1.3583111008003712,373,370,92,278,0,3,24.864864864864863,1.1747913719889644,1.7007414839374868,0.8514005971710394,1.2412933733784877,105,127,True,True,-1.1726211767379304,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,MODERATE,DISCOVERY,28.78980891719745,0.2772689548148861,1323,1297,377,920,3,23,29.067077872012337,1.0155386136822437,1.5363293738807606,0.6501756221508143,1.1244543680727324,112,147,VALIDATION,26.223175965665234,-0.03734100790045147,1571,1539,403,1136,20,12,26.185834957764783,1.277497958440572,1.8530760387782004,0.787782127495044,1.4224019742254024,112,159,True,False,-0.3146099627153376,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,UNKNOWN,DISCOVERY,28.78980891719745,-0.7410284293925748,166,164,46,118,0,2,28.048780487804876,0.7159455757936146,1.5053767875647883,0.48886153576458774,1.1559298621837186,91,53,VALIDATION,26.223175965665234,-10.83856058104985,13,13,2,11,0,0,15.384615384615385,0.9619798457406825,1.7573688682725175,0.2975211553987395,1.6380952380952372,6,12,False,True,-10.097532151657274,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL,DISCOVERY,28.78980891719745,-0.18568992406244078,449,437,125,312,0,12,28.60411899313501,0.8706242262380391,1.2866207216130654,0.5793346063151374,1.022539857064313,106,127,VALIDATION,26.223175965665234,-1.3583111008003712,373,370,92,278,0,3,24.864864864864863,1.1747913719889644,1.7007414839374868,0.8514005971710394,1.2412933733784877,105,127,True,True,-1.1726211767379304,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,OTHER,DISCOVERY,28.78980891719745,0.042307871123718144,1956,1918,553,1365,9,29,28.83211678832117,0.9964377187647164,1.6080433071850193,0.6428255311369835,1.2027885643452816,112,158,VALIDATION,26.223175965665234,0.2564158710694606,2007,1960,519,1441,34,13,26.479591836734695,1.3004666995190861,1.9234325749459644,0.7970394736842112,1.4820065610524074,112,159,True,True,0.21410799994574248,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_market_aligned_candidate,LOW_PREMARKET_RVOL_MARKET_ALIGNED,DISCOVERY,28.78980891719745,-1.818854560350978,250,241,65,176,0,9,26.970954356846473,0.920546565864976,1.255552379222931,0.5670600823178321,1.025524710199425,96,99,VALIDATION,26.223175965665234,1.683800778520812,216,215,60,155,0,1,27.906976744186046,1.1320377723327597,1.6709929366707275,0.8992430876312822,1.2352319274876329,91,94,True,False,3.50265533887179,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_market_aligned_candidate,OTHER,DISCOVERY,28.78980891719745,0.20735286142128118,2155,2114,613,1501,9,32,28.997161778618732,0.9790282199621444,1.5819662728781585,0.6354585892819258,1.1797026502908783,112,158,VALIDATION,26.223175965665234,-0.1711665094004573,2164,2115,551,1564,34,15,26.052009456264777,1.295616307237899,1.9102455069798319,0.79536107212024,1.4651895301195597,112,159,True,False,-0.3785193708217385,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,FRIDAY,DISCOVERY,28.78980891719745,-1.634636503404348,472,464,126,338,1,7,27.155172413793103,0.8973686778776165,1.651837469662134,0.5275088306311065,1.236267053368271,110,32,VALIDATION,26.223175965665234,-1.5720131749675588,436,430,106,324,5,1,24.651162790697676,1.2699515109611972,1.781284146046326,0.8490137287610784,1.367168585923871,108,30,True,True,0.0626233284367892,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,MONDAY,DISCOVERY,28.78980891719745,2.2523196859067625,462,451,140,311,2,9,31.042128603104214,0.9229651496849108,1.4550037740280226,0.6766915937076878,1.1271110978008787,110,31,VALIDATION,26.223175965665234,1.9018240343347657,426,416,117,299,8,2,28.125,1.2311506961310446,1.910226426308492,0.769433434747689,1.4297132440864952,110,30,True,True,-0.3504956515719968,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,THURSDAY,DISCOVERY,28.78980891719745,-1.3006314280199618,470,462,127,335,4,4,27.48917748917749,1.0214378048399553,1.69024469713795,0.6063983137485347,1.2103672345566527,110,29,VALIDATION,26.223175965665234,2.107030413321631,546,533,151,382,8,5,28.330206378986865,1.3262477510821657,2.0050542319891864,0.7855429284474357,1.5115519243729856,111,33,True,False,3.407661841341593,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,TUESDAY,DISCOVERY,28.78980891719745,-0.9110210384095723,508,495,138,357,1,12,27.87878787878788,1.0142082150114828,1.4806714905039653,0.6453382985234315,1.172317714702757,111,33,VALIDATION,26.223175965665234,-2.0060569677529188,489,479,116,363,6,4,24.217118997912316,1.2187339023500452,1.9045557520101806,0.7515514983583388,1.4566287878787911,109,33,True,True,-1.0950359293433465,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,WEDNESDAY,DISCOVERY,28.78980891719745,1.6449736914982012,493,483,147,336,1,9,30.434782608695652,1.0034097340190447,1.4696759812288838,0.6568144499178932,1.0762743453545796,109,33,VALIDATION,26.223175965665234,-0.5875827453262517,483,472,121,351,7,4,25.635593220338983,1.3456990517924396,1.8182650781419123,0.889834606828515,1.3790013441529256,111,33,True,False,-2.232556436824453,NON_REPLICATING
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_FAVORABLE,DISCOVERY,28.78980891719745,0.5428843137194939,2126,2083,611,1472,8,35,29.332693230916945,0.9902297739442075,1.5595469051201551,0.6444176890391671,1.1557926266469256,112,158,VALIDATION,26.223175965665234,0.5367083159162505,2121,2074,555,1519,32,15,26.759884281581485,1.3204052594141913,1.9014411959294293,0.8360970987430674,1.4435559248104661,112,159,True,True,-0.006175997803243405,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_OPPOSING,DISCOVERY,28.78980891719745,-4.651877882714693,179,174,42,132,1,4,24.137931034482758,0.8171934260835798,1.4117907173477073,0.4970131421744287,1.04139064073348,83,110,VALIDATION,26.223175965665234,-4.435466468458529,181,179,39,140,1,1,21.787709497206706,0.943619832668835,1.7817471173599724,0.5570530098832026,1.4950112626328345,84,101,True,True,0.2164114142561644,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,EMA20_ONLY_OPPOSING,DISCOVERY,28.78980891719745,-4.098450892506094,83,81,20,61,0,2,24.691358024691358,0.866429560328885,1.6167878994434317,0.47683008730691634,1.324142994065706,63,66,VALIDATION,26.223175965665234,-2.7856759656652343,65,64,15,49,1,0,23.4375,1.0224971759907953,1.908806368663005,0.7912444264288603,1.3255459624174777,50,52,False,True,1.3127749268408593,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,EMA9_ONLY_OPPOSING,DISCOVERY,28.78980891719745,-0.21838034576887821,14,14,4,10,0,0,28.571428571428573,1.0500262691024556,1.253656200065689,0.7514629013504728,1.2674620715945197,13,11,VALIDATION,26.223175965665234,-10.83856058104985,13,13,2,11,0,0,15.384615384615385,0.7997527935945444,1.167717896435626,0.5207687538747696,1.229170481596778,13,12,False,True,-10.620180235280971,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_FAVORABLE,DISCOVERY,28.78980891719745,0.9707384032130406,1783,1754,522,1232,8,21,29.760547320410492,0.9837140452376373,1.555222631166303,0.6501756221508143,1.1513971825409945,112,157,VALIDATION,26.223175965665234,0.45951634202707226,1700,1664,444,1220,29,7,26.682692307692307,1.2590954433719723,1.8851187518566712,0.7793889139084877,1.4355558311602263,112,159,True,True,-0.5112220611859684,RESCUE_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,BOTH_OPPOSING,DISCOVERY,28.78980891719745,-2.324780561809927,546,529,140,389,1,16,26.465028355387524,0.976623777098165,1.5186494819846734,0.6052962913119957,1.1473175278563938,111,152,VALIDATION,26.223175965665234,-0.9319946012725566,614,601,152,449,4,9,25.291181364392678,1.376754469757162,1.8802527541457277,0.9489807687383793,1.4329812945474978,111,146,True,True,1.3927859605373705,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,EMA20_ONLY_OPPOSING,DISCOVERY,28.78980891719745,-2.1231422505307833,31,30,8,22,0,1,26.666666666666668,1.0496413994230962,1.4715062325541026,0.4549211119459054,1.2097600984211527,27,29,VALIDATION,26.223175965665234,-3.5816665317029717,54,53,12,41,1,0,22.641509433962263,1.0443841984032518,2.1422640442759286,0.6960125307113836,1.815852775973095,40,46,False,True,-1.4585242811721884,ESCALATION_CONTEXT
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,rth_short_ma_state,EMA9_ONLY_OPPOSING,DISCOVERY,28.78980891719745,-3.789808917197451,23,20,5,15,0,3,25.0,0.560817507038584,1.652715747170946,0.4499074718595636,1.544006000402476,20,21,VALIDATION,26.223175965665234,-1.2231759656652343,12,12,3,9,0,0,25.0,0.5039669008053166,1.6538686527095985,0.3999281928855639,1.723081665453051,12,11,False,True,2.566632951532217,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,market_prior_5d_consensus,CONSENSUS_ALIGNED,DISCOVERY,44.79371316306483,1.9454172717177798,281,276,129,147,0,5,46.73913043478261,1.4517346007237313,1.0396762652357987,1.063392816393585,0.737732222934018,99,113,VALIDATION,35.602094240837694,-1.0156280754241607,269,266,92,174,3,0,34.58646616541353,1.64640063257398,1.3963986895340657,1.143685180661352,1.0309278350515556,99,119,True,False,-2.9610453471419405,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,market_prior_5d_consensus,CONSENSUS_OPPOSING,DISCOVERY,44.79371316306483,-2.340882974385586,216,212,90,122,1,3,42.45283018867924,1.2542638206349812,1.2212119368583427,0.9014017753226902,0.8481708637809708,91,110,VALIDATION,35.602094240837694,0.5602673827785409,281,271,98,173,4,6,36.162361623616235,1.8201341963695417,1.4150344215805888,1.3986855725944298,0.9939083039435659,106,119,True,False,2.901150357164127,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,market_prior_5d_consensus,MIXED,DISCOVERY,44.79371316306483,-11.460379829731494,15,15,5,10,0,0,33.333333333333336,2.4014819312557467,1.1613735360128021,1.946462859079107,1.0166716925860446,13,6,VALIDATION,35.602094240837694,3.286794648051192,36,36,14,22,0,0,38.888888888888886,2.01296032165077,1.5023032392767077,1.4646582787752744,1.281407597867814,32,10,False,False,14.747174477782686,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,OTHER,DISCOVERY,44.79371316306483,2.050947031109928,417,412,193,219,0,5,46.84466019417476,1.4205663692829797,1.0664463444024277,1.0060807075732412,0.7546611423498082,108,145,VALIDATION,35.602094240837694,0.2953416565982039,476,468,168,300,4,4,35.8974358974359,1.684190307088629,1.4088495271253207,1.168569849641722,1.0094844238365845,109,146,True,True,-1.755605374511724,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,positive_candidate_state,POSITIVE_CANDIDATE,DISCOVERY,44.79371316306483,-8.711238936260706,101,97,35,62,1,3,36.08247422680412,1.270353994489363,1.3299942994960403,0.8624108148704515,0.890057920187051,64,72,VALIDATION,35.602094240837694,-1.3163799551234092,110,105,36,69,3,2,34.285714285714285,2.046649679522565,1.4247860150101626,1.5785987313203145,1.0568317078656895,67,74,True,True,7.394858981137297,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,negative_candidate_state,NEGATIVE_CANDIDATE,DISCOVERY,44.79371316306483,21.872953503601842,38,36,24,12,0,2,66.66666666666667,1.4326855204463311,0.8991586858319649,1.2240952338962758,0.483390487702068,33,30,VALIDATION,35.602094240837694,-21.713205351948805,37,36,5,31,1,0,13.88888888888889,1.5168851943997297,1.2391672615285914,1.0250430726927744,1.0722610722610688,32,27,False,False,-43.58615885555065,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,negative_candidate_state,OTHER,DISCOVERY,44.79371316306483,-1.6647491038682105,480,473,204,269,1,6,43.12896405919662,1.3879997492863907,1.135144832923537,0.9459362827438365,0.8193827256809016,108,150,VALIDATION,35.602094240837694,1.4556338783429368,549,537,199,338,6,6,37.05772811918063,1.7680897973203633,1.4234784114502963,1.30333119880904,1.0224715436548026,111,146,True,False,3.1203829822111473,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,session_level_clear_state,ALL_3_CLEARED,DISCOVERY,44.79371316306483,0.5766572073055443,109,108,49,59,1,0,45.370370370370374,1.5049793514640544,1.1050897409514664,1.101574803149607,0.8914813999559787,65,73,VALIDATION,35.602094240837694,-0.35029567968661723,142,139,49,90,2,1,35.25179856115108,1.936804432942971,1.3783820876213826,1.4174158438716633,1.0173086463213283,82,91,True,False,-0.9269528869921615,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,session_level_clear_state,INCOMPLETE,DISCOVERY,44.79371316306483,-11.460379829731494,12,12,4,8,0,0,33.333333333333336,0.6390496884618019,1.2427141018724377,0.7044802856553253,1.0663857880347427,9,12,VALIDATION,35.602094240837694,-10.602094240837694,4,4,1,3,0,0,25.0,1.2194971055072616,1.3033457481909008,0.7487478623568127,0.8417430289222511,3,4,False,True,0.8582855888937999,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,session_level_clear_state,NONE_CLEARED,DISCOVERY,44.79371316306483,-3.917800754305702,140,137,56,81,0,3,40.87591240875913,1.3886319618416596,1.1688680413202064,0.901600240207711,0.7647728840350384,74,83,VALIDATION,35.602094240837694,2.6001529501735448,182,178,68,110,1,3,38.20224719101124,1.8160648414357667,1.5297737570455243,1.3081302546518858,1.1077082685429045,79,95,True,False,6.517953704479247,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,session_level_clear_state,ONE_OF_3_CLEARED,DISCOVERY,44.79371316306483,9.661732381489628,104,101,55,46,0,3,54.45544554455446,1.4796538725322483,0.924911536549147,0.99662378962098,0.6775256331146516,67,75,VALIDATION,35.602094240837694,-3.969441179613206,101,98,31,67,2,1,31.632653061224488,1.6553871660274915,1.5523680622715785,1.2719298245614061,1.073695261424913,64,73,True,False,-13.631173561102834,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,session_level_clear_state,TWO_OF_3_CLEARED,DISCOVERY,44.79371316306483,-2.4096072027999256,153,151,64,87,0,2,42.384105960264904,1.3116216108635192,1.201554727403877,1.063392816393585,0.8168700265252062,84,91,VALIDATION,35.602094240837694,0.11219147344802138,157,154,55,99,2,1,35.714285714285715,1.5871587777812255,1.2177528602296548,1.1770096509063874,0.8775510204081627,83,87,True,False,2.521798676247947,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,DISCOVERY,44.79371316306483,-1.4202191871612158,84,83,36,47,1,0,43.373493975903614,1.4559123062572963,1.1821388916261792,1.149399534856426,0.929000326332738,57,55,VALIDATION,35.602094240837694,-0.008873901854641986,120,118,42,76,1,1,35.59322033898305,1.9146442465886162,1.327092164262004,1.4174158438716633,0.9854178482097777,74,77,True,True,1.4113452853065738,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,DISCOVERY,44.79371316306483,11.45628683693517,32,32,18,14,0,0,56.25,1.583062022544519,0.900004724523313,1.2338855384926326,0.5679343696472239,27,27,VALIDATION,35.602094240837694,0.9832716128208432,42,41,15,26,1,0,36.58536585365854,1.9699613766191661,1.5371632779965196,1.238416538595018,0.953618159668129,35,36,False,True,-10.473015224114327,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,C2_BREAK,DISCOVERY,44.79371316306483,-3.1270464963981652,36,36,15,21,0,0,41.666666666666664,1.469045340476257,1.295579058148699,1.0067087221976683,0.8445990853822993,27,29,VALIDATION,35.602094240837694,-4.832863471606924,28,26,8,18,2,0,30.76923076923077,1.3776619724430825,1.5449082392837465,0.7632588201867512,1.3952945696407797,23,25,False,True,-1.7058169752087586,ESCALATION_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,FAILED_BREAK,DISCOVERY,44.79371316306483,0.6608322914806237,11,11,5,6,0,0,45.45454545454545,0.9143873003685745,0.9064072231592651,0.7652347821665559,0.6065928347237838,11,11,VALIDATION,35.602094240837694,1.4349427961993442,27,27,10,17,0,0,37.03703703703704,1.777595278085202,0.8969383523199808,1.2785309764887547,0.6849863803877502,22,25,False,True,0.7741105047187204,RESCUE_CONTEXT
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,pd_level_structure_state,NOT_CLEARED,DISCOVERY,44.79371316306483,-0.28504264283361636,354,346,154,192,0,8,44.50867052023121,1.3685248109122579,1.1066948629581204,0.9471227267477403,0.7817473027601142,106,136,VALIDATION,35.602094240837694,0.13197778132297344,369,361,129,232,3,5,35.73407202216067,1.7011944600984386,1.4527158616880536,1.2236396771674012,1.0857331880448498,105,131,True,False,0.4170204241565898,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,DISCOVERY,44.79371316306483,2.0812868369351705,33,32,15,17,0,1,46.875,1.1283810965347603,1.3315492441158125,0.9549071618037119,0.7346994660216362,27,28,VALIDATION,35.602094240837694,-4.023146872416643,41,38,12,26,3,0,31.57894736842105,1.5787756429352955,1.4848450810348954,0.9100348134123307,1.1871830336560534,38,36,False,False,-6.104433709351813,NON_REPLICATING
warning_slow_recovery_state,RECOVERED_IN_3PLUS_BARS,c2_break_count_state,NO_C2_LEVEL_BREAK,DISCOVERY,44.79371316306483,-2.411441694920782,367,361,153,208,1,5,42.38227146814405,1.400548651493257,1.1080386211872406,0.9798942029617482,0.8125564275296808,107,142,VALIDATION,35.602094240837694,0.8045251445050923,432,423,154,269,3,6,36.406619385342786,1.8330383562479993,1.4040128085416976,1.3142676397669102,1.0142455484251922,107,138,True,False,3.2159668394258745,NON_REPLICATING
