symbol,trade_date,direction,research_period,quarter,c1_cleared_pattern,pm_pd_spacing_pct,directional_level_order_inner_to_outer,a37_pm_pd_spacing_q,A37_G_N1_PM_PD_SPACING_Q4,A37_G_P2_PD_AH_PM_ORDERING,A38_T_P1_PM_REMAINS_FOR_C2,A38_T_N1_PD_REMAINS_FOR_C2,vwap_distance_change_pp__bucket,A39_T_V1_VWAP_EXPANSION_Q3,a42_priorclose_to_outer_consumed_ratio,a42_consumed_ratio_q,A42_N2_OPEN_CONSUMED_RATIO_Q2
UNH,2025-07-10,BEAR,DISCOVERY,2025Q3,PM+AH,1.148182045095262,PM>AH>PD,Q5,False,False,False,True,"(0.18, 0.343]",False,-0.1972222222222153,Q1,False
UNH,2025-12-10,BEAR,DISCOVERY,2025Q4,AH+PD,0.027912602540056706,AH>PD>PM,Q1,False,False,True,False,"(0.0175, 0.0869]",False,0.7119999999999891,Q3,False
UNH,2026-01-22,BULL,VALIDATION,2026Q1,PM+AH+PD,0.08907093325730948,PM>PD>AH,Q1,False,False,False,False,"(0.0175, 0.0869]",False,-1.2499999999998634,Q1,False
UNH,2026-06-26,BULL,VALIDATION,2026Q2,PM+AH+PD,0.014367472043294525,AH>PD>PM,Q1,False,False,False,False,"(0.0869, 0.18]",False,0.21276595744682716,Q2,True
UNH,2026-07-29,BULL,VALIDATION,2026Q3,AH,0.1415999727540254,AH>PM>PD,Q2,False,False,False,False,"(0.18, 0.343]",False,-0.43790849673204435,Q1,False
UPS,2025-07-30,BEAR,DISCOVERY,2025Q3,PM+PD,0.03306331625062119,PM>PD>AH,Q1,False,False,False,False,"(0.0869, 0.18]",False,0.0847457627118591,Q1,False
UPS,2025-08-18,BEAR,DISCOVERY,2025Q3,PM+AH+PD,1.3471857517981582,AH>PD>PM,Q5,False,False,False,False,"(-0.477, 0.0175]",False,1.0,Q5,False
UPS,2025-12-18,BULL,DISCOVERY,2025Q4,PM+AH,0.14803849000740754,AH>PM>PD,Q2,False,False,False,True,"(0.0869, 0.18]",False,0.8372093023255668,Q4,False
UPS,2026-08-06,BEAR,VALIDATION,2026Q3,PM+AH+PD,0.07479431563201037,AH>PM>PD,Q1,False,False,False,False,"(0.18, 0.343]",False,0.6710526315789496,Q3,False
URI,2025-12-03,BEAR,DISCOVERY,2025Q4,AH,0.14009806864805419,AH>PM>PD,Q2,False,False,False,False,"(0.18, 0.343]",False,-0.5636363636363562,Q1,False
URI,2026-07-09,BULL,VALIDATION,2026Q3,PM+AH+PD,0.38118315897387345,PM>AH>PD,Q3,False,False,False,False,"(0.18, 0.343]",False,1.6062992125984195,Q5,False
V,2025-09-16,BEAR,DISCOVERY,2025Q3,AH+PD,0.7087886831062105,AH>PD>PM,Q4,True,False,True,False,"(0.343, 2.836]",False,0.9215686274509775,Q5,False
V,2026-01-12,BEAR,VALIDATION,2026Q1,AH+PD,2.1581952797620296,PD>AH>PM,Q5,False,True,True,False,"(0.18, 0.343]",False,0.866171003717474,Q4,False
V,2026-01-13,BEAR,VALIDATION,2026Q1,PM+AH+PD,0.5410065099134964,AH>PD>PM,Q4,True,False,False,False,"(0.18, 0.343]",False,0.8062015503875971,Q4,False
V,2026-04-30,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.8363417569193833,PD>AH>PM,Q4,True,True,False,False,"(0.0175, 0.0869]",False,0.7109374999999989,Q3,False
V,2026-06-29,BULL,VALIDATION,2026Q2,PM+AH,0.6023029229406615,AH>PM>PD,Q4,True,False,False,True,"(0.18, 0.343]",False,0.6921443736730288,Q3,False
V,2026-07-15,BEAR,VALIDATION,2026Q3,PM+AH+PD,0.09043635541487484,AH>PM>PD,Q1,False,False,False,False,"(0.0175, 0.0869]",False,0.8644067796610206,Q4,False
V,2026-07-27,BULL,VALIDATION,2026Q3,AH+PD,1.2150328896833995,AH>PD>PM,Q5,False,False,True,False,"(0.343, 2.836]",False,0.8157894736842161,Q4,False
VRTX,2025-12-16,BULL,DISCOVERY,2025Q4,PM+AH+PD,0.11823177807457808,PD>PM>AH,Q2,False,False,False,False,"(-0.477, 0.0175]",False,0.0,Q1,False
VRTX,2026-01-12,BEAR,VALIDATION,2026Q1,AH+PD,0.7342509665471765,AH>PD>PM,Q4,True,False,True,False,"(0.343, 2.836]",False,0.7396593673965962,Q4,False
VRTX,2026-08-14,BEAR,VALIDATION,2026Q3,PM+AH+PD,0.8255130251937248,AH>PD>PM,Q4,True,False,False,False,"(0.18, 0.343]",False,1.0187891440500993,Q5,False
VZ,2025-07-23,BEAR,DISCOVERY,2025Q3,PM+AH+PD,0.4947579220167128,AH>PD>PM,Q4,True,False,False,False,"(0.18, 0.343]",False,0.901639344262303,Q4,False
VZ,2026-01-22,BULL,VALIDATION,2026Q1,AH+PD,0.05085176709891464,AH>PD>PM,Q1,False,False,True,False,"(0.0175, 0.0869]",False,0.7777777777777515,Q4,False
VZ,2026-02-10,BULL,VALIDATION,2026Q1,PM+AH,0.1488253428298082,PM>AH>PD,Q2,False,False,False,True,"(0.0869, 0.18]",False,0.5000000000000355,Q2,True
VZ,2026-04-06,BEAR,VALIDATION,2026Q2,NONE,0.04057618178128631,PM>PD>AH,Q1,False,False,False,False,"(0.18, 0.343]",False,-0.1612903225806348,Q1,False
VZ,2026-04-13,BEAR,VALIDATION,2026Q2,AH+PD,0.2724350242467172,AH>PD>PM,Q3,False,False,True,False,"(0.0175, 0.0869]",False,-0.14893617021278205,Q1,False
WMT,2025-06-12,BEAR,DISCOVERY,2025Q2,PM+AH+PD,0.4835996635828362,AH>PD>PM,Q3,False,False,False,False,"(0.18, 0.343]",False,1.0,Q5,False
WMT,2025-08-04,BULL,DISCOVERY,2025Q3,PM+AH,0.29386431575213257,PM>AH>PD,Q3,False,False,False,True,"(0.343, 2.836]",False,-0.6799999999999878,Q1,False
WMT,2025-10-01,BEAR,DISCOVERY,2025Q4,AH+PD,0.7033997655334104,AH>PD>PM,Q4,True,False,True,False,"(0.343, 2.836]",False,0.46666666666666307,Q2,True
WMT,2025-10-15,BULL,DISCOVERY,2025Q4,AH,0.06484183224491055,AH>PD>PM,Q1,False,False,False,False,"(0.18, 0.343]",False,0.1728395061728252,Q1,False
WMT,2026-01-16,BEAR,VALIDATION,2026Q1,AH+PD,0.26143790849673393,AH>PD>PM,Q3,False,False,True,False,"(0.0869, 0.18]",False,0.6951219512195097,Q3,False
WMT,2026-01-27,BEAR,VALIDATION,2026Q1,AH+PD,0.0766969193404094,AH>PD>PM,Q1,False,False,True,False,"(0.18, 0.343]",False,0.4285714285714344,Q2,True
WMT,2026-02-19,BULL,VALIDATION,2026Q1,PM+AH+PD,0.04268943436499995,AH>PM>PD,Q1,False,False,False,False,"(0.0175, 0.0869]",False,0.8388520971302399,Q4,False
WMT,2026-08-24,BULL,VALIDATION,2026Q3,AH+PD,0.2585835368481502,AH>PD>PM,Q3,False,False,True,False,"(0.18, 0.343]",False,0.511904761904768,Q2,True
XOM,2025-08-22,BULL,DISCOVERY,2025Q3,PM+AH+PD,0.15048222713696732,AH>PD>PM,Q2,False,False,False,False,"(0.0869, 0.18]",False,0.7592592592592442,Q4,False
XOM,2026-02-04,BULL,VALIDATION,2026Q1,PM+AH,0.47003525264393325,AH>PM>PD,Q3,False,False,False,True,"(0.0175, 0.0869]",False,0.3115384615384665,Q2,True
XOM,2026-03-05,BULL,VALIDATION,2026Q1,PM+AH+PD,0.052910052910061185,AH>PD>PM,Q1,False,False,False,False,"(0.18, 0.343]",False,0.8344827586206853,Q4,False
XOM,2026-03-24,BULL,VALIDATION,2026Q1,PM+AH+PD,0.45121612015948215,AH>PD>PM,Q3,False,False,False,False,"(-0.477, 0.0175]",False,0.5728155339805852,Q3,False
XOM,2026-04-08,BEAR,VALIDATION,2026Q2,PM+PD,5.71610236846289,PD>PM>AH,Q5,False,False,False,False,"(0.0869, 0.18]",False,0.872250423011843,Q4,False
XOM,2026-04-14,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.8497079129049397,AH>PD>PM,Q4,True,False,False,False,"(0.0175, 0.0869]",False,0.9746093750000009,Q5,False
XOM,2026-04-17,BEAR,VALIDATION,2026Q2,PM+AH+PD,3.124840612727179,AH>PD>PM,Q5,False,False,False,False,"(0.0869, 0.18]",False,0.9844851904090249,Q5,False
XOM,2026-08-04,BEAR,VALIDATION,2026Q3,AH+PD,0.9147444967260143,AH>PD>PM,Q4,True,False,True,False,"(0.18, 0.343]",False,0.9050131926121341,Q4,False
