research_period,level_state,context_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,level_feature,context_feature
VALIDATION,ONE_OF_3_CLEARED,LOW_C2_RVOL_MARKET_OPPOSING,90,89,49,40,0,1,55.056179775280896,57.77777777777778,1.4217216616040125,1.3166559245446574,1.0271115361142642,0.901242393509136,60,69,session_level_clear_state,low_c2_rvol_market_opposition_state
VALIDATION,ONE_OF_3_CLEARED,OTHER,628,612,279,333,12,4,45.588235294117645,43.789808917197455,1.6324449017367941,1.6221476984871963,1.1740052489634158,1.131614118901235,111,159,session_level_clear_state,low_c2_rvol_market_opposition_state
VALIDATION,TWO_OF_3_CLEARED,LOW_C2_RVOL_MARKET_OPPOSING,85,82,54,28,2,1,65.85365853658537,58.8235294117647,1.887713393149784,1.2301056827848904,1.4459109902500353,0.9894753951806258,59,61,session_level_clear_state,low_c2_rvol_market_opposition_state
VALIDATION,TWO_OF_3_CLEARED,OTHER,1040,1016,489,527,21,3,48.12992125984252,47.30769230769231,1.6852000756978105,1.5189006673365038,1.1265226983253434,1.1335812619727383,112,160,session_level_clear_state,low_c2_rvol_market_opposition_state
DISCOVERY,MULTIPLE_C2_LEVEL_BREAKS,CONSENSUS_ALIGNED,146,144,70,74,0,2,48.611111111111114,41.0958904109589,1.1537583670128737,1.268649995079611,0.9087660781917657,0.9440388051961512,71,88,c2_break_count_state,market_prior_5d_consensus
DISCOVERY,MULTIPLE_C2_LEVEL_BREAKS,CONSENSUS_OPPOSING,134,130,62,68,1,3,47.69230769230769,40.298507462686565,1.112731087042293,1.281055421826186,0.8798681667300425,0.9529523688232975,71,76,c2_break_count_state,market_prior_5d_consensus
DISCOVERY,MULTIPLE_C2_LEVEL_BREAKS,MIXED,7,7,4,3,0,0,57.142857142857146,14.285714285714286,1.1147987478593024,1.0473305251170275,0.7999999999999965,1.161028749283319,7,4,c2_break_count_state,market_prior_5d_consensus
DISCOVERY,MULTIPLE_C2_LEVEL_BREAKS,UNKNOWN,5,5,3,2,0,0,60.0,60.0,0.9362343354471317,1.4233316521840051,0.843756792538578,0.9195634599838285,5,4,c2_break_count_state,market_prior_5d_consensus
DISCOVERY,NO_C2_LEVEL_BREAK,CONSENSUS_ALIGNED,1409,1376,689,687,1,32,50.07267441860465,44.854506742370475,1.3157676869078578,1.2026896051790106,0.902338102597339,0.8589369529366939,112,149,c2_break_count_state,market_prior_5d_consensus
DISCOVERY,NO_C2_LEVEL_BREAK,CONSENSUS_OPPOSING,1433,1397,718,679,9,27,51.39584824624195,46.755059316120025,1.248032532961223,1.2839667539303181,0.8868432869330913,0.8979369712561213,112,149,c2_break_count_state,market_prior_5d_consensus
